date,start_hour,phase_index,road,green_seconds,amber_seconds
2017-07-05,2,11877,South,25,3
2017-07-05,2,11878,East,17,3
2017-07-05,2,11879,West,16,3
2017-07-05,3,11880,North,49,3
2017-07-05,3,11881,South,25,3
2017-07-05,3,11882,East,18,3
2017-07-05,3,11883,West,16,3
2017-07-05,3,11884,North,49,3
2017-07-05,3,11885,South,25,3
2017-07-05,3,11886,East,18,3
2017-07-05,3,11887,West,16,3
2017-07-05,3,11888,North,49,3
2017-07-05,3,11889,South,25,3
2017-07-05,3,11890,East,18,3
2017-07-05,3,11891,West,16,3
2017-07-05,3,11892,North,49,3
2017-07-05,3,11893,South,25,3
2017-07-05,3,11894,East,18,3
2017-07-05,3,11895,West,16,3
2017-07-05,3,11896,North,49,3
2017-07-05,3,11897,South,25,3
2017-07-05,3,11898,East,18,3
2017-07-05,3,11899,West,16,3
2017-07-05,3,11900,North,49,3
2017-07-05,3,11901,South,25,3
2017-07-05,3,11902,East,18,3
2017-07-05,3,11903,West,16,3
2017-07-05,3,11904,North,49,3
2017-07-05,3,11905,South,25,3
2017-07-05,3,11906,East,18,3
2017-07-05,3,11907,West,16,3
2017-07-05,3,11908,North,49,3
2017-07-05,3,11909,South,25,3
2017-07-05,3,11910,East,18,3
2017-07-05,3,11911,West,16,3
2017-07-05,3,11912,North,49,3
2017-07-05,3,11913,South,25,3
2017-07-05,3,11914,East,18,3
2017-07-05,3,11915,West,16,3
2017-07-05,3,11916,North,49,3
2017-07-05,3,11917,South,25,3
2017-07-05,3,11918,East,18,3
2017-07-05,3,11919,West,16,3
2017-07-05,3,11920,North,49,3
2017-07-05,3,11921,South,25,3
2017-07-05,3,11922,East,18,3
2017-07-05,3,11923,West,16,3
2017-07-05,3,11924,North,49,3
2017-07-05,3,11925,South,25,3
2017-07-05,3,11926,East,18,3
2017-07-05,3,11927,West,16,3
2017-07-05,3,11928,North,49,3
2017-07-05,3,11929,South,25,3
2017-07-05,3,11930,East,18,3
2017-07-05,3,11931,West,16,3
2017-07-05,3,11932,North,49,3
2017-07-05,3,11933,South,25,3
2017-07-05,3,11934,East,18,3
2017-07-05,3,11935,West,16,3
2017-07-05,3,11936,North,49,3
2017-07-05,3,11937,South,25,3
2017-07-05,3,11938,East,18,3
2017-07-05,3,11939,West,16,3
2017-07-05,3,11940,North,49,3
2017-07-05,3,11941,South,25,3
2017-07-05,3,11942,East,18,3
2017-07-05,3,11943,West,16,3
2017-07-05,3,11944,North,49,3
2017-07-05,3,11945,South,25,3
2017-07-05,3,11946,East,18,3
2017-07-05,3,11947,West,16,3
2017-07-05,3,11948,North,49,3
2017-07-05,3,11949,South,25,3
2017-07-05,3,11950,East,18,3
2017-07-05,3,11951,West,16,3
2017-07-05,3,11952,North,49,3
2017-07-05,3,11953,South,25,3
2017-07-05,3,11954,East,18,3
2017-07-05,3,11955,West,16,3
2017-07-05,3,11956,North,49,3
2017-07-05,3,11957,South,25,3
2017-07-05,3,11958,East,18,3
2017-07-05,3,11959,West,16,3
2017-07-05,3,11960,North,49,3
2017-07-05,3,11961,South,25,3
2017-07-05,3,11962,East,18,3
2017-07-05,3,11963,West,16,3
2017-07-05,3,11964,North,49,3
2017-07-05,3,11965,South,25,3
2017-07-05,3,11966,East,18,3
2017-07-05,3,11967,West,16,3
2017-07-05,3,11968,North,49,3
2017-07-05,3,11969,South,25,3
2017-07-05,3,11970,East,18,3
2017-07-05,3,11971,West,16,3
2017-07-05,3,11972,North,49,3
2017-07-05,3,11973,South,25,3
2017-07-05,3,11974,East,18,3
2017-07-05,3,11975,West,16,3
2017-07-05,3,11976,North,49,3
2017-07-05,3,11977,South,25,3
2017-07-05,3,11978,East,18,3
2017-07-05,3,11979,West,16,3
2017-07-05,3,11980,North,49,3
2017-07-05,3,11981,South,25,3
2017-07-05,3,11982,East,18,3
2017-07-05,3,11983,West,16,3
2017-07-05,3,11984,North,49,3
2017-07-05,3,11985,South,25,3
2017-07-05,3,11986,East,18,3
2017-07-05,3,11987,West,16,3
2017-07-05,3,11988,North,49,3
2017-07-05,3,11989,South,25,3
2017-07-05,3,11990,East,18,3
2017-07-05,3,11991,West,16,3
2017-07-05,3,11992,North,49,3
2017-07-05,3,11993,South,25,3
2017-07-05,3,11994,East,18,3
2017-07-05,3,11995,West,16,3
2017-07-05,3,11996,North,49,3
2017-07-05,3,11997,South,25,3
2017-07-05,3,11998,East,18,3
2017-07-05,3,11999,West,16,3
2017-07-05,4,12000,North,46,3
2017-07-05,4,12001,South,26,3
2017-07-05,4,12002,East,19,3
2017-07-05,4,12003,West,17,3
2017-07-05,4,12004,North,46,3
2017-07-05,4,12005,South,26,3
2017-07-05,4,12006,East,19,3
2017-07-05,4,12007,West,17,3
2017-07-05,4,12008,North,46,3
2017-07-05,4,12009,South,26,3
2017-07-05,4,12010,East,19,3
2017-07-05,4,12011,West,17,3
2017-07-05,4,12012,North,46,3
2017-07-05,4,12013,South,26,3
2017-07-05,4,12014,East,19,3
2017-07-05,4,12015,West,17,3
2017-07-05,4,12016,North,46,3
2017-07-05,4,12017,South,26,3
2017-07-05,4,12018,East,19,3
2017-07-05,4,12019,West,17,3
2017-07-05,4,12020,North,46,3
2017-07-05,4,12021,South,26,3
2017-07-05,4,12022,East,19,3
2017-07-05,4,12023,West,17,3
2017-07-05,4,12024,North,46,3
2017-07-05,4,12025,South,26,3
2017-07-05,4,12026,East,19,3
2017-07-05,4,12027,West,17,3
2017-07-05,4,12028,North,46,3
2017-07-05,4,12029,South,26,3
2017-07-05,4,12030,East,19,3
2017-07-05,4,12031,West,17,3
2017-07-05,4,12032,North,46,3
2017-07-05,4,12033,South,26,3
2017-07-05,4,12034,East,19,3
2017-07-05,4,12035,West,17,3
2017-07-05,4,12036,North,46,3
2017-07-05,4,12037,South,26,3
2017-07-05,4,12038,East,19,3
2017-07-05,4,12039,West,17,3
2017-07-05,4,12040,North,46,3
2017-07-05,4,12041,South,26,3
2017-07-05,4,12042,East,19,3
2017-07-05,4,12043,West,17,3
2017-07-05,4,12044,North,46,3
2017-07-05,4,12045,South,26,3
2017-07-05,4,12046,East,19,3
2017-07-05,4,12047,West,17,3
2017-07-05,4,12048,North,46,3
2017-07-05,4,12049,South,26,3
2017-07-05,4,12050,East,19,3
2017-07-05,4,12051,West,17,3
2017-07-05,4,12052,North,46,3
2017-07-05,4,12053,South,26,3
2017-07-05,4,12054,East,19,3
2017-07-05,4,12055,West,17,3
2017-07-05,4,12056,North,46,3
2017-07-05,4,12057,South,26,3
2017-07-05,4,12058,East,19,3
2017-07-05,4,12059,West,17,3
2017-07-05,4,12060,North,46,3
2017-07-05,4,12061,South,26,3
2017-07-05,4,12062,East,19,3
2017-07-05,4,12063,West,17,3
2017-07-05,4,12064,North,46,3
2017-07-05,4,12065,South,26,3
2017-07-05,4,12066,East,19,3
2017-07-05,4,12067,West,17,3
2017-07-05,4,12068,North,46,3
2017-07-05,4,12069,South,26,3
2017-07-05,4,12070,East,19,3
2017-07-05,4,12071,West,17,3
2017-07-05,4,12072,North,46,3
2017-07-05,4,12073,South,26,3
2017-07-05,4,12074,East,19,3
2017-07-05,4,12075,West,17,3
2017-07-05,4,12076,North,46,3
2017-07-05,4,12077,South,26,3
2017-07-05,4,12078,East,19,3
2017-07-05,4,12079,West,17,3
2017-07-05,4,12080,North,46,3
2017-07-05,4,12081,South,26,3
2017-07-05,4,12082,East,19,3
2017-07-05,4,12083,West,17,3
2017-07-05,4,12084,North,46,3
2017-07-05,4,12085,South,26,3
2017-07-05,4,12086,East,19,3
2017-07-05,4,12087,West,17,3
2017-07-05,4,12088,North,46,3
2017-07-05,4,12089,South,26,3
2017-07-05,4,12090,East,19,3
2017-07-05,4,12091,West,17,3
2017-07-05,4,12092,North,46,3
2017-07-05,4,12093,South,26,3
2017-07-05,4,12094,East,19,3
2017-07-05,4,12095,West,17,3
2017-07-05,4,12096,North,46,3
2017-07-05,4,12097,South,26,3
2017-07-05,4,12098,East,19,3
2017-07-05,4,12099,West,17,3
2017-07-05,4,12100,North,46,3
2017-07-05,4,12101,South,26,3
2017-07-05,4,12102,East,19,3
2017-07-05,4,12103,West,17,3
2017-07-05,4,12104,North,46,3
2017-07-05,4,12105,South,26,3
2017-07-05,4,12106,East,19,3
2017-07-05,4,12107,West,17,3
2017-07-05,4,12108,North,46,3
2017-07-05,4,12109,South,26,3
2017-07-05,4,12110,East,19,3
2017-07-05,4,12111,West,17,3
2017-07-05,4,12112,North,46,3
2017-07-05,4,12113,South,26,3
2017-07-05,4,12114,East,19,3
2017-07-05,4,12115,West,17,3
2017-07-05,4,12116,North,46,3
2017-07-05,4,12117,South,26,3
2017-07-05,4,12118,East,19,3
2017-07-05,4,12119,West,17,3
2017-07-05,5,12120,North,46,3
2017-07-05,5,12121,South,26,3
2017-07-05,5,12122,East,19,3
2017-07-05,5,12123,West,17,3
2017-07-05,5,12124,North,46,3
2017-07-05,5,12125,South,26,3
2017-07-05,5,12126,East,19,3
2017-07-05,5,12127,West,17,3
2017-07-05,5,12128,North,46,3
2017-07-05,5,12129,South,26,3
2017-07-05,5,12130,East,19,3
2017-07-05,5,12131,West,17,3
2017-07-05,5,12132,North,46,3
2017-07-05,5,12133,South,26,3
2017-07-05,5,12134,East,19,3
2017-07-05,5,12135,West,17,3
2017-07-05,5,12136,North,46,3
2017-07-05,5,12137,South,26,3
2017-07-05,5,12138,East,19,3
2017-07-05,5,12139,West,17,3
2017-07-05,5,12140,North,46,3
2017-07-05,5,12141,South,26,3
2017-07-05,5,12142,East,19,3
2017-07-05,5,12143,West,17,3
2017-07-05,5,12144,North,46,3
2017-07-05,5,12145,South,26,3
2017-07-05,5,12146,East,19,3
2017-07-05,5,12147,West,17,3
2017-07-05,5,12148,North,46,3
2017-07-05,5,12149,South,26,3
2017-07-05,5,12150,East,19,3
2017-07-05,5,12151,West,17,3
2017-07-05,5,12152,North,46,3
2017-07-05,5,12153,South,26,3
2017-07-05,5,12154,East,19,3
2017-07-05,5,12155,West,17,3
2017-07-05,5,12156,North,46,3
2017-07-05,5,12157,South,26,3
2017-07-05,5,12158,East,19,3
2017-07-05,5,12159,West,17,3
2017-07-05,5,12160,North,46,3
2017-07-05,5,12161,South,26,3
2017-07-05,5,12162,East,19,3
2017-07-05,5,12163,West,17,3
2017-07-05,5,12164,North,46,3
2017-07-05,5,12165,South,26,3
2017-07-05,5,12166,East,19,3
2017-07-05,5,12167,West,17,3
2017-07-05,5,12168,North,46,3
2017-07-05,5,12169,South,26,3
2017-07-05,5,12170,East,19,3
2017-07-05,5,12171,West,17,3
2017-07-05,5,12172,North,46,3
2017-07-05,5,12173,South,26,3
2017-07-05,5,12174,East,19,3
2017-07-05,5,12175,West,17,3
2017-07-05,5,12176,North,46,3
2017-07-05,5,12177,South,26,3
2017-07-05,5,12178,East,19,3
2017-07-05,5,12179,West,17,3
2017-07-05,5,12180,North,46,3
2017-07-05,5,12181,South,26,3
2017-07-05,5,12182,East,19,3
2017-07-05,5,12183,West,17,3
2017-07-05,5,12184,North,46,3
2017-07-05,5,12185,South,26,3
2017-07-05,5,12186,East,19,3
2017-07-05,5,12187,West,17,3
2017-07-05,5,12188,North,46,3
2017-07-05,5,12189,South,26,3
2017-07-05,5,12190,East,19,3
2017-07-05,5,12191,West,17,3
2017-07-05,5,12192,North,46,3
2017-07-05,5,12193,South,26,3
2017-07-05,5,12194,East,19,3
2017-07-05,5,12195,West,17,3
2017-07-05,5,12196,North,46,3
2017-07-05,5,12197,South,26,3
2017-07-05,5,12198,East,19,3
2017-07-05,5,12199,West,17,3
2017-07-05,5,12200,North,46,3
2017-07-05,5,12201,South,26,3
2017-07-05,5,12202,East,19,3
2017-07-05,5,12203,West,17,3
2017-07-05,5,12204,North,46,3
2017-07-05,5,12205,South,26,3
2017-07-05,5,12206,East,19,3
2017-07-05,5,12207,West,17,3
2017-07-05,5,12208,North,46,3
2017-07-05,5,12209,South,26,3
2017-07-05,5,12210,East,19,3
2017-07-05,5,12211,West,17,3
2017-07-05,5,12212,North,46,3
2017-07-05,5,12213,South,26,3
2017-07-05,5,12214,East,19,3
2017-07-05,5,12215,West,17,3
2017-07-05,5,12216,North,46,3
2017-07-05,5,12217,South,26,3
2017-07-05,5,12218,East,19,3
2017-07-05,5,12219,West,17,3
2017-07-05,5,12220,North,46,3
2017-07-05,5,12221,South,26,3
2017-07-05,5,12222,East,19,3
2017-07-05,5,12223,West,17,3
2017-07-05,5,12224,North,46,3
2017-07-05,5,12225,South,26,3
2017-07-05,5,12226,East,19,3
2017-07-05,5,12227,West,17,3
2017-07-05,5,12228,North,46,3
2017-07-05,5,12229,South,26,3
2017-07-05,5,12230,East,19,3
2017-07-05,5,12231,West,17,3
2017-07-05,5,12232,North,46,3
2017-07-05,5,12233,South,26,3
2017-07-05,5,12234,East,19,3
2017-07-05,5,12235,West,17,3
2017-07-05,5,12236,North,46,3
2017-07-05,5,12237,South,26,3
2017-07-05,5,12238,East,19,3
2017-07-05,5,12239,West,17,3
2017-07-05,6,12240,North,48,3
2017-07-05,6,12241,South,25,3
2017-07-05,6,12242,East,19,3
2017-07-05,6,12243,West,16,3
2017-07-05,6,12244,North,48,3
2017-07-05,6,12245,South,25,3
2017-07-05,6,12246,East,19,3
2017-07-05,6,12247,West,16,3
2017-07-05,6,12248,North,48,3
2017-07-05,6,12249,South,25,3
2017-07-05,6,12250,East,19,3
2017-07-05,6,12251,West,16,3
2017-07-05,6,12252,North,48,3
2017-07-05,6,12253,South,25,3
2017-07-05,6,12254,East,19,3
2017-07-05,6,12255,West,16,3
2017-07-05,6,12256,North,48,3
2017-07-05,6,12257,South,25,3
2017-07-05,6,12258,East,19,3
2017-07-05,6,12259,West,16,3
2017-07-05,6,12260,North,48,3
2017-07-05,6,12261,South,25,3
2017-07-05,6,12262,East,19,3
2017-07-05,6,12263,West,16,3
2017-07-05,6,12264,North,48,3
2017-07-05,6,12265,South,25,3
2017-07-05,6,12266,East,19,3
2017-07-05,6,12267,West,16,3
2017-07-05,6,12268,North,48,3
2017-07-05,6,12269,South,25,3
2017-07-05,6,12270,East,19,3
2017-07-05,6,12271,West,16,3
2017-07-05,6,12272,North,48,3
2017-07-05,6,12273,South,25,3
2017-07-05,6,12274,East,19,3
2017-07-05,6,12275,West,16,3
2017-07-05,6,12276,North,48,3
2017-07-05,6,12277,South,25,3
2017-07-05,6,12278,East,19,3
2017-07-05,6,12279,West,16,3
2017-07-05,6,12280,North,48,3
2017-07-05,6,12281,South,25,3
2017-07-05,6,12282,East,19,3
2017-07-05,6,12283,West,16,3
2017-07-05,6,12284,North,48,3
2017-07-05,6,12285,South,25,3
2017-07-05,6,12286,East,19,3
2017-07-05,6,12287,West,16,3
2017-07-05,6,12288,North,48,3
2017-07-05,6,12289,South,25,3
2017-07-05,6,12290,East,19,3
2017-07-05,6,12291,West,16,3
2017-07-05,6,12292,North,48,3
2017-07-05,6,12293,South,25,3
2017-07-05,6,12294,East,19,3
2017-07-05,6,12295,West,16,3
2017-07-05,6,12296,North,48,3
2017-07-05,6,12297,South,25,3
2017-07-05,6,12298,East,19,3
2017-07-05,6,12299,West,16,3
2017-07-05,6,12300,North,48,3
2017-07-05,6,12301,South,25,3
2017-07-05,6,12302,East,19,3
2017-07-05,6,12303,West,16,3
2017-07-05,6,12304,North,48,3
2017-07-05,6,12305,South,25,3
2017-07-05,6,12306,East,19,3
2017-07-05,6,12307,West,16,3
2017-07-05,6,12308,North,48,3
2017-07-05,6,12309,South,25,3
2017-07-05,6,12310,East,19,3
2017-07-05,6,12311,West,16,3
2017-07-05,6,12312,North,48,3
2017-07-05,6,12313,South,25,3
2017-07-05,6,12314,East,19,3
2017-07-05,6,12315,West,16,3
2017-07-05,6,12316,North,48,3
2017-07-05,6,12317,South,25,3
2017-07-05,6,12318,East,19,3
2017-07-05,6,12319,West,16,3
2017-07-05,6,12320,North,48,3
2017-07-05,6,12321,South,25,3
2017-07-05,6,12322,East,19,3
2017-07-05,6,12323,West,16,3
2017-07-05,6,12324,North,48,3
2017-07-05,6,12325,South,25,3
2017-07-05,6,12326,East,19,3
2017-07-05,6,12327,West,16,3
2017-07-05,6,12328,North,48,3
2017-07-05,6,12329,South,25,3
2017-07-05,6,12330,East,19,3
2017-07-05,6,12331,West,16,3
2017-07-05,6,12332,North,48,3
2017-07-05,6,12333,South,25,3
2017-07-05,6,12334,East,19,3
2017-07-05,6,12335,West,16,3
2017-07-05,6,12336,North,48,3
2017-07-05,6,12337,South,25,3
2017-07-05,6,12338,East,19,3
2017-07-05,6,12339,West,16,3
2017-07-05,6,12340,North,48,3
2017-07-05,6,12341,South,25,3
2017-07-05,6,12342,East,19,3
2017-07-05,6,12343,West,16,3
2017-07-05,6,12344,North,48,3
2017-07-05,6,12345,South,25,3
2017-07-05,6,12346,East,19,3
2017-07-05,6,12347,West,16,3
2017-07-05,6,12348,North,48,3
2017-07-05,6,12349,South,25,3
2017-07-05,6,12350,East,19,3
2017-07-05,6,12351,West,16,3
2017-07-05,6,12352,North,48,3
2017-07-05,6,12353,South,25,3
2017-07-05,6,12354,East,19,3
2017-07-05,6,12355,West,16,3
2017-07-05,6,12356,North,48,3
2017-07-05,6,12357,South,25,3
2017-07-05,6,12358,East,19,3
2017-07-05,6,12359,West,16,3
2017-07-05,7,12360,North,49,3
2017-07-05,7,12361,South,25,3
2017-07-05,7,12362,East,18,3
2017-07-05,7,12363,West,16,3
2017-07-05,7,12364,North,49,3
2017-07-05,7,12365,South,25,3
2017-07-05,7,12366,East,18,3
2017-07-05,7,12367,West,16,3
2017-07-05,7,12368,North,49,3
2017-07-05,7,12369,South,25,3
2017-07-05,7,12370,East,18,3
2017-07-05,7,12371,West,16,3
2017-07-05,7,12372,North,49,3
2017-07-05,7,12373,South,25,3
2017-07-05,7,12374,East,18,3
2017-07-05,7,12375,West,16,3
2017-07-05,7,12376,North,49,3
2017-07-05,7,12377,South,25,3
2017-07-05,7,12378,East,18,3
2017-07-05,7,12379,West,16,3
2017-07-05,7,12380,North,49,3
2017-07-05,7,12381,South,25,3
2017-07-05,7,12382,East,18,3
2017-07-05,7,12383,West,16,3
2017-07-05,7,12384,North,49,3
2017-07-05,7,12385,South,25,3
2017-07-05,7,12386,East,18,3
2017-07-05,7,12387,West,16,3
2017-07-05,7,12388,North,49,3
2017-07-05,7,12389,South,25,3
2017-07-05,7,12390,East,18,3
2017-07-05,7,12391,West,16,3
2017-07-05,7,12392,North,49,3
2017-07-05,7,12393,South,25,3
2017-07-05,7,12394,East,18,3
2017-07-05,7,12395,West,16,3
2017-07-05,7,12396,North,49,3
2017-07-05,7,12397,South,25,3
2017-07-05,7,12398,East,18,3
2017-07-05,7,12399,West,16,3
2017-07-05,7,12400,North,49,3
2017-07-05,7,12401,South,25,3
2017-07-05,7,12402,East,18,3
2017-07-05,7,12403,West,16,3
2017-07-05,7,12404,North,49,3
2017-07-05,7,12405,South,25,3
2017-07-05,7,12406,East,18,3
2017-07-05,7,12407,West,16,3
2017-07-05,7,12408,North,49,3
2017-07-05,7,12409,South,25,3
2017-07-05,7,12410,East,18,3
2017-07-05,7,12411,West,16,3
2017-07-05,7,12412,North,49,3
2017-07-05,7,12413,South,25,3
2017-07-05,7,12414,East,18,3
2017-07-05,7,12415,West,16,3
2017-07-05,7,12416,North,49,3
2017-07-05,7,12417,South,25,3
2017-07-05,7,12418,East,18,3
2017-07-05,7,12419,West,16,3
2017-07-05,7,12420,North,49,3
2017-07-05,7,12421,South,25,3
2017-07-05,7,12422,East,18,3
2017-07-05,7,12423,West,16,3
2017-07-05,7,12424,North,49,3
2017-07-05,7,12425,South,25,3
2017-07-05,7,12426,East,18,3
2017-07-05,7,12427,West,16,3
2017-07-05,7,12428,North,49,3
2017-07-05,7,12429,South,25,3
2017-07-05,7,12430,East,18,3
2017-07-05,7,12431,West,16,3
2017-07-05,7,12432,North,49,3
2017-07-05,7,12433,South,25,3
2017-07-05,7,12434,East,18,3
2017-07-05,7,12435,West,16,3
2017-07-05,7,12436,North,49,3
2017-07-05,7,12437,South,25,3
2017-07-05,7,12438,East,18,3
2017-07-05,7,12439,West,16,3
2017-07-05,7,12440,North,49,3
2017-07-05,7,12441,South,25,3
2017-07-05,7,12442,East,18,3
2017-07-05,7,12443,West,16,3
2017-07-05,7,12444,North,49,3
2017-07-05,7,12445,South,25,3
2017-07-05,7,12446,East,18,3
2017-07-05,7,12447,West,16,3
2017-07-05,7,12448,North,49,3
2017-07-05,7,12449,South,25,3
2017-07-05,7,12450,East,18,3
2017-07-05,7,12451,West,16,3
2017-07-05,7,12452,North,49,3
2017-07-05,7,12453,South,25,3
2017-07-05,7,12454,East,18,3
2017-07-05,7,12455,West,16,3
2017-07-05,7,12456,North,49,3
2017-07-05,7,12457,South,25,3
2017-07-05,7,12458,East,18,3
2017-07-05,7,12459,West,16,3
2017-07-05,7,12460,North,49,3
2017-07-05,7,12461,South,25,3
2017-07-05,7,12462,East,18,3
2017-07-05,7,12463,West,16,3
2017-07-05,7,12464,North,49,3
2017-07-05,7,12465,South,25,3
2017-07-05,7,12466,East,18,3
2017-07-05,7,12467,West,16,3
2017-07-05,7,12468,North,49,3
2017-07-05,7,12469,South,25,3
2017-07-05,7,12470,East,18,3
2017-07-05,7,12471,West,16,3
2017-07-05,7,12472,North,49,3
2017-07-05,7,12473,South,25,3
2017-07-05,7,12474,East,18,3
2017-07-05,7,12475,West,16,3
2017-07-05,7,12476,North,49,3
2017-07-05,7,12477,South,25,3
2017-07-05,7,12478,East,18,3
2017-07-05,7,12479,West,16,3
2017-07-05,8,12480,North,50,3
2017-07-05,8,12481,South,23,3
2017-07-05,8,12482,East,18,3
2017-07-05,8,12483,West,17,3
2017-07-05,8,12484,North,50,3
2017-07-05,8,12485,South,23,3
2017-07-05,8,12486,East,18,3
2017-07-05,8,12487,West,17,3
2017-07-05,8,12488,North,50,3
2017-07-05,8,12489,South,23,3
2017-07-05,8,12490,East,18,3
2017-07-05,8,12491,West,17,3
2017-07-05,8,12492,North,50,3
2017-07-05,8,12493,South,23,3
2017-07-05,8,12494,East,18,3
2017-07-05,8,12495,West,17,3
2017-07-05,8,12496,North,50,3
2017-07-05,8,12497,South,23,3
2017-07-05,8,12498,East,18,3
2017-07-05,8,12499,West,17,3
2017-07-05,8,12500,North,50,3
2017-07-05,8,12501,South,23,3
2017-07-05,8,12502,East,18,3
2017-07-05,8,12503,West,17,3
2017-07-05,8,12504,North,50,3
2017-07-05,8,12505,South,23,3
2017-07-05,8,12506,East,18,3
2017-07-05,8,12507,West,17,3
2017-07-05,8,12508,North,50,3
2017-07-05,8,12509,South,23,3
2017-07-05,8,12510,East,18,3
2017-07-05,8,12511,West,17,3
2017-07-05,8,12512,North,50,3
2017-07-05,8,12513,South,23,3
2017-07-05,8,12514,East,18,3
2017-07-05,8,12515,West,17,3
2017-07-05,8,12516,North,50,3
2017-07-05,8,12517,South,23,3
2017-07-05,8,12518,East,18,3
2017-07-05,8,12519,West,17,3
2017-07-05,8,12520,North,50,3
2017-07-05,8,12521,South,23,3
2017-07-05,8,12522,East,18,3
2017-07-05,8,12523,West,17,3
2017-07-05,8,12524,North,50,3
2017-07-05,8,12525,South,23,3
2017-07-05,8,12526,East,18,3
2017-07-05,8,12527,West,17,3
2017-07-05,8,12528,North,50,3
2017-07-05,8,12529,South,23,3
2017-07-05,8,12530,East,18,3
2017-07-05,8,12531,West,17,3
2017-07-05,8,12532,North,50,3
2017-07-05,8,12533,South,23,3
2017-07-05,8,12534,East,18,3
2017-07-05,8,12535,West,17,3
2017-07-05,8,12536,North,50,3
2017-07-05,8,12537,South,23,3
2017-07-05,8,12538,East,18,3
2017-07-05,8,12539,West,17,3
2017-07-05,8,12540,North,50,3
2017-07-05,8,12541,South,23,3
2017-07-05,8,12542,East,18,3
2017-07-05,8,12543,West,17,3
2017-07-05,8,12544,North,50,3
2017-07-05,8,12545,South,23,3
2017-07-05,8,12546,East,18,3
2017-07-05,8,12547,West,17,3
2017-07-05,8,12548,North,50,3
2017-07-05,8,12549,South,23,3
2017-07-05,8,12550,East,18,3
2017-07-05,8,12551,West,17,3
2017-07-05,8,12552,North,50,3
2017-07-05,8,12553,South,23,3
2017-07-05,8,12554,East,18,3
2017-07-05,8,12555,West,17,3
2017-07-05,8,12556,North,50,3
2017-07-05,8,12557,South,23,3
2017-07-05,8,12558,East,18,3
2017-07-05,8,12559,West,17,3
2017-07-05,8,12560,North,50,3
2017-07-05,8,12561,South,23,3
2017-07-05,8,12562,East,18,3
2017-07-05,8,12563,West,17,3
2017-07-05,8,12564,North,50,3
2017-07-05,8,12565,South,23,3
2017-07-05,8,12566,East,18,3
2017-07-05,8,12567,West,17,3
2017-07-05,8,12568,North,50,3
2017-07-05,8,12569,South,23,3
2017-07-05,8,12570,East,18,3
2017-07-05,8,12571,West,17,3
2017-07-05,8,12572,North,50,3
2017-07-05,8,12573,South,23,3
2017-07-05,8,12574,East,18,3
2017-07-05,8,12575,West,17,3
2017-07-05,8,12576,North,50,3
2017-07-05,8,12577,South,23,3
2017-07-05,8,12578,East,18,3
2017-07-05,8,12579,West,17,3
2017-07-05,8,12580,North,50,3
2017-07-05,8,12581,South,23,3
2017-07-05,8,12582,East,18,3
2017-07-05,8,12583,West,17,3
2017-07-05,8,12584,North,50,3
2017-07-05,8,12585,South,23,3
2017-07-05,8,12586,East,18,3
2017-07-05,8,12587,West,17,3
2017-07-05,8,12588,North,50,3
2017-07-05,8,12589,South,23,3
2017-07-05,8,12590,East,18,3
2017-07-05,8,12591,West,17,3
2017-07-05,8,12592,North,50,3
2017-07-05,8,12593,South,23,3
2017-07-05,8,12594,East,18,3
2017-07-05,8,12595,West,17,3
2017-07-05,8,12596,North,50,3
2017-07-05,8,12597,South,23,3
2017-07-05,8,12598,East,18,3
2017-07-05,8,12599,West,17,3
2017-07-05,9,12600,North,50,3
2017-07-05,9,12601,South,22,3
2017-07-05,9,12602,East,20,3
2017-07-05,9,12603,West,16,3
2017-07-05,9,12604,North,50,3
2017-07-05,9,12605,South,22,3
2017-07-05,9,12606,East,20,3
2017-07-05,9,12607,West,16,3
2017-07-05,9,12608,North,50,3
2017-07-05,9,12609,South,22,3
2017-07-05,9,12610,East,20,3
2017-07-05,9,12611,West,16,3
2017-07-05,9,12612,North,50,3
2017-07-05,9,12613,South,22,3
2017-07-05,9,12614,East,20,3
2017-07-05,9,12615,West,16,3
2017-07-05,9,12616,North,50,3
2017-07-05,9,12617,South,22,3
2017-07-05,9,12618,East,20,3
2017-07-05,9,12619,West,16,3
2017-07-05,9,12620,North,50,3
2017-07-05,9,12621,South,22,3
2017-07-05,9,12622,East,20,3
2017-07-05,9,12623,West,16,3
2017-07-05,9,12624,North,50,3
2017-07-05,9,12625,South,22,3
2017-07-05,9,12626,East,20,3
2017-07-05,9,12627,West,16,3
2017-07-05,9,12628,North,50,3
2017-07-05,9,12629,South,22,3
2017-07-05,9,12630,East,20,3
2017-07-05,9,12631,West,16,3
2017-07-05,9,12632,North,50,3
2017-07-05,9,12633,South,22,3
2017-07-05,9,12634,East,20,3
2017-07-05,9,12635,West,16,3
2017-07-05,9,12636,North,50,3
2017-07-05,9,12637,South,22,3
2017-07-05,9,12638,East,20,3
2017-07-05,9,12639,West,16,3
2017-07-05,9,12640,North,50,3
2017-07-05,9,12641,South,22,3
2017-07-05,9,12642,East,20,3
2017-07-05,9,12643,West,16,3
2017-07-05,9,12644,North,50,3
2017-07-05,9,12645,South,22,3
2017-07-05,9,12646,East,20,3
2017-07-05,9,12647,West,16,3
2017-07-05,9,12648,North,50,3
2017-07-05,9,12649,South,22,3
2017-07-05,9,12650,East,20,3
2017-07-05,9,12651,West,16,3
2017-07-05,9,12652,North,50,3
