DateTime,Road,Vehicles,ID,Outlier_Flag,Synthetic_Segment_Unverified
2016-07-03 08:00,North,15,20160703081,FALSE,FALSE
2016-07-03 09:00,North,21,20160703091,FALSE,FALSE
2016-07-03 10:00,North,26,20160703101,FALSE,FALSE
2016-07-03 11:00,North,25,20160703111,FALSE,FALSE
2016-07-03 12:00,North,26,20160703121,FALSE,FALSE
2016-07-03 13:00,North,28,20160703131,FALSE,FALSE
2016-07-03 14:00,North,24,20160703141,FALSE,FALSE
2016-07-03 15:00,North,26,20160703151,FALSE,FALSE
2016-07-03 16:00,North,27,20160703161,FALSE,FALSE
2016-07-03 17:00,North,29,20160703171,FALSE,FALSE
2016-07-03 18:00,North,34,20160703181,FALSE,FALSE
2016-07-03 19:00,North,36,20160703191,FALSE,FALSE
2016-07-03 20:00,North,38,20160703201,FALSE,FALSE
2016-07-03 21:00,North,33,20160703211,FALSE,FALSE
2016-07-03 22:00,North,32,20160703221,FALSE,FALSE
2016-07-03 23:00,North,35,20160703231,FALSE,FALSE
2016-07-04 00:00,North,30,20160704001,FALSE,FALSE
2016-07-04 01:00,North,19,20160704011,FALSE,FALSE
2016-07-04 02:00,North,19,20160704021,FALSE,FALSE
2016-07-04 03:00,North,18,20160704031,FALSE,FALSE
2016-07-04 04:00,North,19,20160704041,FALSE,FALSE
2016-07-04 05:00,North,14,20160704051,FALSE,FALSE
2016-07-04 06:00,North,17,20160704061,FALSE,FALSE
2016-07-04 07:00,North,22,20160704071,FALSE,FALSE
2016-07-04 08:00,North,23,20160704081,FALSE,FALSE
2016-07-04 09:00,North,33,20160704091,FALSE,FALSE
2016-07-04 10:00,North,42,20160704101,FALSE,FALSE
2016-07-04 11:00,North,67,20160704111,FALSE,FALSE
2016-07-04 12:00,North,63,20160704121,FALSE,FALSE
2016-07-04 13:00,North,52,20160704131,FALSE,FALSE
2016-07-04 14:00,North,58,20160704141,FALSE,FALSE
2016-07-04 15:00,North,59,20160704151,FALSE,FALSE
2016-07-04 16:00,North,51,20160704161,FALSE,FALSE
2016-07-04 17:00,North,52,20160704171,FALSE,FALSE
2016-07-04 18:00,North,51,20160704181,FALSE,FALSE
2016-07-04 19:00,North,49,20160704191,FALSE,FALSE
2016-07-04 20:00,North,47,20160704201,FALSE,FALSE
2016-07-04 21:00,North,45,20160704211,FALSE,FALSE
2016-07-04 22:00,North,43,20160704221,FALSE,FALSE
2016-07-04 23:00,North,40,20160704231,FALSE,FALSE
2016-07-05 00:00,North,33,20160705001,FALSE,FALSE
2016-07-05 01:00,North,28,20160705011,FALSE,FALSE
2016-07-05 02:00,North,25,20160705021,FALSE,FALSE
2016-07-05 03:00,North,17,20160705031,FALSE,FALSE
2016-07-05 04:00,North,21,20160705041,FALSE,FALSE
2016-07-05 05:00,North,17,20160705051,FALSE,FALSE
2016-07-05 06:00,North,20,20160705061,FALSE,FALSE
2016-07-05 07:00,North,24,20160705071,FALSE,FALSE
2016-07-05 08:00,North,25,20160705081,FALSE,FALSE
2016-07-05 09:00,North,34,20160705091,FALSE,FALSE
2016-07-05 10:00,North,45,20160705101,FALSE,FALSE
2016-07-05 11:00,North,55,20160705111,FALSE,FALSE
2016-07-05 12:00,North,60,20160705121,FALSE,FALSE
2016-07-05 13:00,North,52,20160705131,FALSE,FALSE
2016-07-05 14:00,North,57,20160705141,FALSE,FALSE
2016-07-05 15:00,North,54,20160705151,FALSE,FALSE
2016-07-05 16:00,North,52,20160705161,FALSE,FALSE
2016-07-05 17:00,North,52,20160705171,FALSE,FALSE
2016-07-05 18:00,North,59,20160705181,FALSE,FALSE
2016-07-05 19:00,North,51,20160705191,FALSE,FALSE
2016-07-05 20:00,North,52,20160705201,FALSE,FALSE
2016-07-05 21:00,North,49,20160705211,FALSE,FALSE
2016-07-05 22:00,North,45,20160705221,FALSE,FALSE
2016-07-05 23:00,North,46,20160705231,FALSE,FALSE
2016-07-06 00:00,North,42,20160706001,FALSE,FALSE
2016-07-06 01:00,North,35,20160706011,FALSE,FALSE
2016-07-06 02:00,North,30,20160706021,FALSE,FALSE
2016-07-06 03:00,North,24,20160706031,FALSE,FALSE
2016-07-06 04:00,North,21,20160706041,FALSE,FALSE
2016-07-06 05:00,North,17,20160706051,FALSE,FALSE
2016-07-06 06:00,North,18,20160706061,FALSE,FALSE
2016-07-06 07:00,North,24,20160706071,FALSE,FALSE
2016-07-06 08:00,North,23,20160706081,FALSE,FALSE
2016-07-06 09:00,North,35,20160706091,FALSE,FALSE
2016-07-06 10:00,North,38,20160706101,FALSE,FALSE
2016-07-06 11:00,North,46,20160706111,FALSE,FALSE
2016-07-06 12:00,North,48,20160706121,FALSE,FALSE
2016-07-06 13:00,North,44,20160706131,FALSE,FALSE
2016-07-06 14:00,North,41,20160706141,FALSE,FALSE
2016-07-06 15:00,North,42,20160706151,FALSE,FALSE
2016-07-06 16:00,North,43,20160706161,FALSE,FALSE
2016-07-06 17:00,North,49,20160706171,FALSE,FALSE
2016-07-06 18:00,North,48,20160706181,FALSE,FALSE
2016-07-06 19:00,North,55,20160706191,FALSE,FALSE
2016-07-06 20:00,North,55,20160706201,FALSE,FALSE
2016-07-06 21:00,North,48,20160706211,FALSE,FALSE
2016-07-06 22:00,North,44,20160706221,FALSE,FALSE
2016-07-06 23:00,North,46,20160706231,FALSE,FALSE
2016-07-07 00:00,North,41,20160707001,FALSE,FALSE
2016-07-07 01:00,North,33,20160707011,FALSE,FALSE
2016-07-07 02:00,North,30,20160707021,FALSE,FALSE
2016-07-07 03:00,North,23,20160707031,FALSE,FALSE
2016-07-07 04:00,North,22,20160707041,FALSE,FALSE
2016-07-07 05:00,North,22,20160707051,FALSE,FALSE
2016-07-07 06:00,North,22,20160707061,FALSE,FALSE
2016-07-07 07:00,North,25,20160707071,FALSE,FALSE
2016-07-07 08:00,North,23,20160707081,FALSE,FALSE
2016-07-07 09:00,North,29,20160707091,FALSE,FALSE
2016-07-07 10:00,North,44,20160707101,FALSE,FALSE
2016-07-07 11:00,North,53,20160707111,FALSE,FALSE
2016-07-07 12:00,North,55,20160707121,FALSE,FALSE
2016-07-07 13:00,North,46,20160707131,FALSE,FALSE
2016-07-07 14:00,North,47,20160707141,FALSE,FALSE
2016-07-07 15:00,North,51,20160707151,FALSE,FALSE
2016-07-07 16:00,North,50,20160707161,FALSE,FALSE
2016-07-07 17:00,North,49,20160707171,FALSE,FALSE
2016-07-07 18:00,North,52,20160707181,FALSE,FALSE
2016-07-07 19:00,North,55,20160707191,FALSE,FALSE
2016-07-07 20:00,North,48,20160707201,FALSE,FALSE
2016-07-07 21:00,North,45,20160707211,FALSE,FALSE
2016-07-07 22:00,North,42,20160707221,FALSE,FALSE
2016-07-07 23:00,North,41,20160707231,FALSE,FALSE
2016-07-08 00:00,North,38,20160708001,FALSE,FALSE
2016-07-08 01:00,North,32,20160708011,FALSE,FALSE
2016-07-08 02:00,North,26,20160708021,FALSE,FALSE
2016-07-08 03:00,North,27,20160708031,FALSE,FALSE
2016-07-08 04:00,North,20,20160708041,FALSE,FALSE
2016-07-08 05:00,North,15,20160708051,FALSE,FALSE
2016-07-08 06:00,North,20,20160708061,FALSE,FALSE
2016-07-08 07:00,North,24,20160708071,FALSE,FALSE
2016-07-08 08:00,North,25,20160708081,FALSE,FALSE
2016-07-08 09:00,North,33,20160708091,FALSE,FALSE
2016-07-08 10:00,North,43,20160708101,FALSE,FALSE
2016-07-08 11:00,North,48,20160708111,FALSE,FALSE
2016-07-08 12:00,North,53,20160708121,FALSE,FALSE
2016-07-08 13:00,North,46,20160708131,FALSE,FALSE
2016-07-08 14:00,North,50,20160708141,FALSE,FALSE
2016-07-08 15:00,North,49,20160708151,FALSE,FALSE
2016-07-08 16:00,North,49,20160708161,FALSE,FALSE
2016-07-08 17:00,North,43,20160708171,FALSE,FALSE
2016-07-08 18:00,North,48,20160708181,FALSE,FALSE
2016-07-08 19:00,North,50,20160708191,FALSE,FALSE
2016-07-08 20:00,North,47,20160708201,FALSE,FALSE
2016-07-08 21:00,North,43,20160708211,FALSE,FALSE
2016-07-08 22:00,North,46,20160708221,FALSE,FALSE
2016-07-08 23:00,North,43,20160708231,FALSE,FALSE
2016-07-09 00:00,North,42,20160709001,FALSE,FALSE
2016-07-09 01:00,North,31,20160709011,FALSE,FALSE
2016-07-09 02:00,North,26,20160709021,FALSE,FALSE
2016-07-09 03:00,North,21,20160709031,FALSE,FALSE
2016-07-09 04:00,North,21,20160709041,FALSE,FALSE
2016-07-09 05:00,North,18,20160709051,FALSE,FALSE
2016-07-09 06:00,North,19,20160709061,FALSE,FALSE
2016-07-09 07:00,North,21,20160709071,FALSE,FALSE
2016-07-09 08:00,North,23,20160709081,FALSE,FALSE
2016-07-09 09:00,North,23,20160709091,FALSE,FALSE
2016-07-09 10:00,North,38,20160709101,FALSE,FALSE
2016-07-09 11:00,North,31,20160709111,FALSE,FALSE
2016-07-09 12:00,North,32,20160709121,FALSE,FALSE
2016-07-09 13:00,North,31,20160709131,FALSE,FALSE
2016-07-09 14:00,North,31,20160709141,FALSE,FALSE
2016-07-09 15:00,North,28,20160709151,FALSE,FALSE
2016-07-09 16:00,North,27,20160709161,FALSE,FALSE
2016-07-09 17:00,North,32,20160709171,FALSE,FALSE
2016-07-09 18:00,North,33,20160709181,FALSE,FALSE
2016-07-09 19:00,North,36,20160709191,FALSE,FALSE
2016-07-09 20:00,North,32,20160709201,FALSE,FALSE
2016-07-09 21:00,North,33,20160709211,FALSE,FALSE
2016-07-09 22:00,North,35,20160709221,FALSE,FALSE
2016-07-09 23:00,North,31,20160709231,FALSE,FALSE
2016-07-10 00:00,North,29,20160710001,FALSE,FALSE
2016-07-10 01:00,North,26,20160710011,FALSE,FALSE
2016-07-10 02:00,North,16,20160710021,FALSE,FALSE
2016-07-10 03:00,North,20,20160710031,FALSE,FALSE
2016-07-10 04:00,North,15,20160710041,FALSE,FALSE
2016-07-10 05:00,North,14,20160710051,FALSE,FALSE
2016-07-10 06:00,North,13,20160710061,FALSE,FALSE
2016-07-10 07:00,North,16,20160710071,FALSE,FALSE
2016-07-10 08:00,North,20,20160710081,FALSE,FALSE
2016-07-10 09:00,North,24,20160710091,FALSE,FALSE
2016-07-10 10:00,North,26,20160710101,FALSE,FALSE
2016-07-10 11:00,North,30,20160710111,FALSE,FALSE
2016-07-10 12:00,North,28,20160710121,FALSE,FALSE
2016-07-10 13:00,North,32,20160710131,FALSE,FALSE
2016-07-10 14:00,North,25,20160710141,FALSE,FALSE
2016-07-10 15:00,North,28,20160710151,FALSE,FALSE
2016-07-10 16:00,North,30,20160710161,FALSE,FALSE
2016-07-10 17:00,North,28,20160710171,FALSE,FALSE
2016-07-10 18:00,North,32,20160710181,FALSE,FALSE
2016-07-10 19:00,North,34,20160710191,FALSE,FALSE
2016-07-10 20:00,North,33,20160710201,FALSE,FALSE
2016-07-10 21:00,North,34,20160710211,FALSE,FALSE
2016-07-10 22:00,North,34,20160710221,FALSE,FALSE
2016-07-10 23:00,North,35,20160710231,FALSE,FALSE
2016-07-11 00:00,North,31,20160711001,FALSE,FALSE
2016-07-11 01:00,North,24,20160711011,FALSE,FALSE
2016-07-11 02:00,North,20,20160711021,FALSE,FALSE
2016-07-11 03:00,North,19,20160711031,FALSE,FALSE
2016-07-11 04:00,North,18,20160711041,FALSE,FALSE
2016-07-11 05:00,North,17,20160711051,FALSE,FALSE
2016-07-11 06:00,North,19,20160711061,FALSE,FALSE
2016-07-11 07:00,North,22,20160711071,FALSE,FALSE
2016-07-11 08:00,North,28,20160711081,FALSE,FALSE
2016-07-11 09:00,North,35,20160711091,FALSE,FALSE
2016-07-11 10:00,North,50,20160711101,FALSE,FALSE
2016-07-11 11:00,North,79,20160711111,FALSE,FALSE
2016-07-11 12:00,North,70,20160711121,FALSE,FALSE
2016-07-11 13:00,North,64,20160711131,FALSE,FALSE
2016-07-11 14:00,North,64,20160711141,FALSE,FALSE
2016-07-11 15:00,North,66,20160711151,FALSE,FALSE
2016-07-11 16:00,North,60,20160711161,FALSE,FALSE
2016-07-11 17:00,North,62,20160711171,FALSE,FALSE
2016-07-11 18:00,North,65,20160711181,FALSE,FALSE
2016-07-11 19:00,North,66,20160711191,FALSE,FALSE
2016-07-11 20:00,North,63,20160711201,FALSE,FALSE
2016-07-11 21:00,North,57,20160711211,FALSE,FALSE
2016-07-11 22:00,North,55,20160711221,FALSE,FALSE
2016-07-11 23:00,North,51,20160711231,FALSE,FALSE
2016-07-12 00:00,North,42,20160712001,FALSE,FALSE
2016-07-12 01:00,North,40,20160712011,FALSE,FALSE
2016-07-12 02:00,North,32,20160712021,FALSE,FALSE
2016-07-12 03:00,North,22,20160712031,FALSE,FALSE
2016-07-12 04:00,North,22,20160712041,FALSE,FALSE
2016-07-12 05:00,North,24,20160712051,FALSE,FALSE
2016-07-12 06:00,North,25,20160712061,FALSE,FALSE
2016-07-12 07:00,North,23,20160712071,FALSE,FALSE
2016-07-12 08:00,North,30,20160712081,FALSE,FALSE
2016-07-12 09:00,North,35,20160712091,FALSE,FALSE
2016-07-12 10:00,North,45,20160712101,FALSE,FALSE
2016-07-12 11:00,North,58,20160712111,FALSE,FALSE
2016-07-12 12:00,North,57,20160712121,FALSE,FALSE
2016-07-12 13:00,North,55,20160712131,FALSE,FALSE
2016-07-12 14:00,North,58,20160712141,FALSE,FALSE
2016-07-12 15:00,North,52,20160712151,FALSE,FALSE
2016-07-12 16:00,North,54,20160712161,FALSE,FALSE
2016-07-12 17:00,North,54,20160712171,FALSE,FALSE
2016-07-12 18:00,North,57,20160712181,FALSE,FALSE
2016-07-12 19:00,North,62,20160712191,FALSE,FALSE
2016-07-12 20:00,North,62,20160712201,FALSE,FALSE
2016-07-12 21:00,North,51,20160712211,FALSE,FALSE
2016-07-12 22:00,North,50,20160712221,FALSE,FALSE
2016-07-12 23:00,North,53,20160712231,FALSE,FALSE
2016-07-13 00:00,North,41,20160713001,FALSE,FALSE
2016-07-13 01:00,North,36,20160713011,FALSE,FALSE
2016-07-13 02:00,North,31,20160713021,FALSE,FALSE
2016-07-13 03:00,North,24,20160713031,FALSE,FALSE
2016-07-13 04:00,North,19,20160713041,FALSE,FALSE
2016-07-13 05:00,North,22,20160713051,FALSE,FALSE
2016-07-13 06:00,North,25,20160713061,FALSE,FALSE
2016-07-13 07:00,North,26,20160713071,FALSE,FALSE
2016-07-13 08:00,North,32,20160713081,FALSE,FALSE
2016-07-13 09:00,North,34,20160713091,FALSE,FALSE
2016-07-13 10:00,North,46,20160713101,FALSE,FALSE
2016-07-13 11:00,North,51,20160713111,FALSE,FALSE
2016-07-13 12:00,North,57,20160713121,FALSE,FALSE
2016-07-13 13:00,North,54,20160713131,FALSE,FALSE
2016-07-13 14:00,North,53,20160713141,FALSE,FALSE
2016-07-13 15:00,North,60,20160713151,FALSE,FALSE
2016-07-13 16:00,North,57,20160713161,FALSE,FALSE
2016-07-13 17:00,North,50,20160713171,FALSE,FALSE
2016-07-13 18:00,North,52,20160713181,FALSE,FALSE
2016-07-13 19:00,North,57,20160713191,FALSE,FALSE
2016-07-13 20:00,North,55,20160713201,FALSE,FALSE
2016-07-13 21:00,North,50,20160713211,FALSE,FALSE
2016-07-13 22:00,North,46,20160713221,FALSE,FALSE
2016-07-13 23:00,North,47,20160713231,FALSE,FALSE
2016-07-14 00:00,North,41,20160714001,FALSE,FALSE
2016-07-14 01:00,North,36,20160714011,FALSE,FALSE
2016-07-14 02:00,North,31,20160714021,FALSE,FALSE
2016-07-14 03:00,North,27,20160714031,FALSE,FALSE
2016-07-14 04:00,North,23,20160714041,FALSE,FALSE
2016-07-14 05:00,North,18,20160714051,FALSE,FALSE
2016-07-14 06:00,North,25,20160714061,FALSE,FALSE
2016-07-14 07:00,North,27,20160714071,FALSE,FALSE
2016-07-14 08:00,North,32,20160714081,FALSE,FALSE
2016-07-14 09:00,North,36,20160714091,FALSE,FALSE
2016-07-14 10:00,North,49,20160714101,FALSE,FALSE
2016-07-14 11:00,North,64,20160714111,FALSE,FALSE
2016-07-14 12:00,North,65,20160714121,FALSE,FALSE
2016-07-14 13:00,North,54,20160714131,FALSE,FALSE
2016-07-14 14:00,North,58,20160714141,FALSE,FALSE
2016-07-14 15:00,North,57,20160714151,FALSE,FALSE
2016-07-14 16:00,North,57,20160714161,FALSE,FALSE
2016-07-14 17:00,North,56,20160714171,FALSE,FALSE
2016-07-14 18:00,North,58,20160714181,FALSE,FALSE
2016-07-14 19:00,North,59,20160714191,FALSE,FALSE
2016-07-14 20:00,North,59,20160714201,FALSE,FALSE
2016-07-14 21:00,North,52,20160714211,FALSE,FALSE
2016-07-14 22:00,North,49,20160714221,FALSE,FALSE
2016-07-14 23:00,North,49,20160714231,FALSE,FALSE
2016-07-15 00:00,North,45,20160715001,FALSE,FALSE
2016-07-15 01:00,North,41,20160715011,FALSE,FALSE
2016-07-15 02:00,North,32,20160715021,FALSE,FALSE
2016-07-15 03:00,North,30,20160715031,FALSE,FALSE
2016-07-15 04:00,North,24,20160715041,FALSE,FALSE
2016-07-15 05:00,North,19,20160715051,FALSE,FALSE
2016-07-15 06:00,North,23,20160715061,FALSE,FALSE
2016-07-15 07:00,North,25,20160715071,FALSE,FALSE
2016-07-15 08:00,North,31,20160715081,FALSE,FALSE
2016-07-15 09:00,North,39,20160715091,FALSE,FALSE
2016-07-15 10:00,North,49,20160715101,FALSE,FALSE
2016-07-15 11:00,North,56,20160715111,FALSE,FALSE
2016-07-15 12:00,North,62,20160715121,FALSE,FALSE
2016-07-15 13:00,North,50,20160715131,FALSE,FALSE
2016-07-15 14:00,North,54,20160715141,FALSE,FALSE
2016-07-15 15:00,North,50,20160715151,FALSE,FALSE
2016-07-15 16:00,North,47,20160715161,FALSE,FALSE
2016-07-15 17:00,North,49,20160715171,FALSE,FALSE
2016-07-15 18:00,North,53,20160715181,FALSE,FALSE
2016-07-15 19:00,North,57,20160715191,FALSE,FALSE
2016-07-15 20:00,North,50,20160715201,FALSE,FALSE
2016-07-15 21:00,North,48,20160715211,FALSE,FALSE
2016-07-15 22:00,North,50,20160715221,FALSE,FALSE
2016-07-15 23:00,North,44,20160715231,FALSE,FALSE
2016-07-16 00:00,North,42,20160716001,FALSE,FALSE
2016-07-16 01:00,North,33,20160716011,FALSE,FALSE
2016-07-16 02:00,North,30,20160716021,FALSE,FALSE
2016-07-16 03:00,North,20,20160716031,FALSE,FALSE
2016-07-16 04:00,North,18,20160716041,FALSE,FALSE
2016-07-16 05:00,North,14,20160716051,FALSE,FALSE
2016-07-16 06:00,North,14,20160716061,FALSE,FALSE
2016-07-16 07:00,North,20,20160716071,FALSE,FALSE
2016-07-16 08:00,North,20,20160716081,FALSE,FALSE
2016-07-16 09:00,North,23,20160716091,FALSE,FALSE
2016-07-16 10:00,North,32,20160716101,FALSE,FALSE
2016-07-16 11:00,North,32,20160716111,FALSE,FALSE
2016-07-16 12:00,North,31,20160716121,FALSE,FALSE
2016-07-16 13:00,North,27,20160716131,FALSE,FALSE
2016-07-16 14:00,North,30,20160716141,FALSE,FALSE
2016-07-16 15:00,North,27,20160716151,FALSE,FALSE
2016-07-16 16:00,North,29,20160716161,FALSE,FALSE
2016-07-16 17:00,North,29,20160716171,FALSE,FALSE
2016-07-16 18:00,North,30,20160716181,FALSE,FALSE
2016-07-16 19:00,North,42,20160716191,FALSE,FALSE
2016-07-16 20:00,North,40,20160716201,FALSE,FALSE
2016-07-16 21:00,North,36,20160716211,FALSE,FALSE
2016-07-16 22:00,North,34,20160716221,FALSE,FALSE
2016-07-16 23:00,North,37,20160716231,FALSE,FALSE
2016-07-17 00:00,North,35,20160717001,FALSE,FALSE
2016-07-17 01:00,North,23,20160717011,FALSE,FALSE
2016-07-17 02:00,North,22,20160717021,FALSE,FALSE
2016-07-17 03:00,North,17,20160717031,FALSE,FALSE
2016-07-17 04:00,North,14,20160717041,FALSE,FALSE
2016-07-17 05:00,North,14,20160717051,FALSE,FALSE
2016-07-17 06:00,North,14,20160717061,FALSE,FALSE
2016-07-17 07:00,North,14,20160717071,FALSE,FALSE
2016-07-17 08:00,North,21,20160717081,FALSE,FALSE
2016-07-17 09:00,North,27,20160717091,FALSE,FALSE
2016-07-17 10:00,North,29,20160717101,FALSE,FALSE
2016-07-17 11:00,North,34,20160717111,FALSE,FALSE
2016-07-17 12:00,North,35,20160717121,FALSE,FALSE
2016-07-17 13:00,North,33,20160717131,FALSE,FALSE
2016-07-17 14:00,North,28,20160717141,FALSE,FALSE
2016-07-17 15:00,North,27,20160717151,FALSE,FALSE
2016-07-17 16:00,North,29,20160717161,FALSE,FALSE
2016-07-17 17:00,North,28,20160717171,FALSE,FALSE
2016-07-17 18:00,North,32,20160717181,FALSE,FALSE
2016-07-17 19:00,North,36,20160717191,FALSE,FALSE
2016-07-17 20:00,North,38,20160717201,FALSE,FALSE
2016-07-17 21:00,North,36,20160717211,FALSE,FALSE
2016-07-17 22:00,North,37,20160717221,FALSE,FALSE
2016-07-17 23:00,North,35,20160717231,FALSE,FALSE
2016-07-18 00:00,North,35,20160718001,FALSE,FALSE
2016-07-18 01:00,North,26,20160718011,FALSE,FALSE
2016-07-18 02:00,North,19,20160718021,FALSE,FALSE
2016-07-18 03:00,North,20,20160718031,FALSE,FALSE
2016-07-18 04:00,North,15,20160718041,FALSE,FALSE
2016-07-18 05:00,North,19,20160718051,FALSE,FALSE
2016-07-18 06:00,North,19,20160718061,FALSE,FALSE
2016-07-18 07:00,North,23,20160718071,FALSE,FALSE
2016-07-18 08:00,North,26,20160718081,FALSE,FALSE
2016-07-18 09:00,North,33,20160718091,FALSE,FALSE
2016-07-18 10:00,North,42,20160718101,FALSE,FALSE
2016-07-18 11:00,North,68,20160718111,FALSE,FALSE
2016-07-18 12:00,North,69,20160718121,FALSE,FALSE
2016-07-18 13:00,North,60,20160718131,FALSE,FALSE
2016-07-18 14:00,North,61,20160718141,FALSE,FALSE
2016-07-18 15:00,North,58,20160718151,FALSE,FALSE
2016-07-18 16:00,North,60,20160718161,FALSE,FALSE
2016-07-18 17:00,North,58,20160718171,FALSE,FALSE
2016-07-18 18:00,North,64,20160718181,FALSE,FALSE
2016-07-18 19:00,North,62,20160718191,FALSE,FALSE
2016-07-18 20:00,North,61,20160718201,FALSE,FALSE
2016-07-18 21:00,North,53,20160718211,FALSE,FALSE
2016-07-18 22:00,North,53,20160718221,FALSE,FALSE
2016-07-18 23:00,North,51,20160718231,FALSE,FALSE
2016-07-19 00:00,North,47,20160719001,FALSE,FALSE
2016-07-19 01:00,North,35,20160719011,FALSE,FALSE
2016-07-19 02:00,North,33,20160719021,FALSE,FALSE
2016-07-19 03:00,North,23,20160719031,FALSE,FALSE
2016-07-19 04:00,North,25,20160719041,FALSE,FALSE
2016-07-19 05:00,North,21,20160719051,FALSE,FALSE
2016-07-19 06:00,North,25,20160719061,FALSE,FALSE
2016-07-19 07:00,North,32,20160719071,FALSE,FALSE
2016-07-19 08:00,North,32,20160719081,FALSE,FALSE
2016-07-19 09:00,North,40,20160719091,FALSE,FALSE
2016-07-19 10:00,North,49,20160719101,FALSE,FALSE
2016-07-19 11:00,North,56,20160719111,FALSE,FALSE
2016-07-19 12:00,North,62,20160719121,FALSE,FALSE
2016-07-19 13:00,North,55,20160719131,FALSE,FALSE
2016-07-19 14:00,North,62,20160719141,FALSE,FALSE
2016-07-19 15:00,North,59,20160719151,FALSE,FALSE
2016-07-19 16:00,North,53,20160719161,FALSE,FALSE
2016-07-19 17:00,North,56,20160719171,FALSE,FALSE
2016-07-19 18:00,North,62,20160719181,FALSE,FALSE
2016-07-19 19:00,North,68,20160719191,FALSE,FALSE
2016-07-19 20:00,North,64,20160719201,FALSE,FALSE
2016-07-19 21:00,North,58,20160719211,FALSE,FALSE
2016-07-19 22:00,North,58,20160719221,FALSE,FALSE
2016-07-19 23:00,North,53,20160719231,FALSE,FALSE
2016-07-20 00:00,North,47,20160720001,FALSE,FALSE
2016-07-20 01:00,North,44,20160720011,FALSE,FALSE
2016-07-20 02:00,North,37,20160720021,FALSE,FALSE
2016-07-20 03:00,North,28,20160720031,FALSE,FALSE
2016-07-20 04:00,North,25,20160720041,FALSE,FALSE
2016-07-20 05:00,North,22,20160720051,FALSE,FALSE
2016-07-20 06:00,North,26,20160720061,FALSE,FALSE
2016-07-20 07:00,North,31,20160720071,FALSE,FALSE
2016-07-20 08:00,North,37,20160720081,FALSE,FALSE
2016-07-20 09:00,North,43,20160720091,FALSE,FALSE
2016-07-20 10:00,North,54,20160720101,FALSE,FALSE
2016-07-20 11:00,North,61,20160720111,FALSE,FALSE
2016-07-20 12:00,North,59,20160720121,FALSE,FALSE
2016-07-20 13:00,North,54,20160720131,FALSE,FALSE
2016-07-20 14:00,North,61,20160720141,FALSE,FALSE
2016-07-20 15:00,North,59,20160720151,FALSE,FALSE
2016-07-20 16:00,North,57,20160720161,FALSE,FALSE
2016-07-20 17:00,North,59,20160720171,FALSE,FALSE
2016-07-20 18:00,North,61,20160720181,FALSE,FALSE
2016-07-20 19:00,North,63,20160720191,FALSE,FALSE
2016-07-20 20:00,North,58,20160720201,FALSE,FALSE
2016-07-20 21:00,North,56,20160720211,FALSE,FALSE
2016-07-20 22:00,North,54,20160720221,FALSE,FALSE
2016-07-20 23:00,North,51,20160720231,FALSE,FALSE
2016-07-21 00:00,North,44,20160721001,FALSE,FALSE
2016-07-21 01:00,North,40,20160721011,FALSE,FALSE
2016-07-21 02:00,North,34,20160721021,FALSE,FALSE
2016-07-21 03:00,North,24,20160721031,FALSE,FALSE
2016-07-21 04:00,North,23,20160721041,FALSE,FALSE
2016-07-21 05:00,North,20,20160721051,FALSE,FALSE
2016-07-21 06:00,North,24,20160721061,FALSE,FALSE
2016-07-21 07:00,North,24,20160721071,FALSE,FALSE
2016-07-21 08:00,North,30,20160721081,FALSE,FALSE
2016-07-21 09:00,North,39,20160721091,FALSE,FALSE
2016-07-21 10:00,North,47,20160721101,FALSE,FALSE
2016-07-21 11:00,North,86,20160721111,FALSE,FALSE
2016-07-21 12:00,North,73,20160721121,FALSE,FALSE
2016-07-21 13:00,North,66,20160721131,FALSE,FALSE
2016-07-21 14:00,North,66,20160721141,FALSE,FALSE
2016-07-21 15:00,North,64,20160721151,FALSE,FALSE
2016-07-21 16:00,North,61,20160721161,FALSE,FALSE
2016-07-21 17:00,North,58,20160721171,FALSE,FALSE
2016-07-21 18:00,North,65,20160721181,FALSE,FALSE
2016-07-21 19:00,North,62,20160721191,FALSE,FALSE
2016-07-21 20:00,North,69,20160721201,FALSE,FALSE
2016-07-21 21:00,North,60,20160721211,FALSE,FALSE
2016-07-21 22:00,North,53,20160721221,FALSE,FALSE
2016-07-21 23:00,North,51,20160721231,FALSE,FALSE
2016-07-22 00:00,North,44,20160722001,FALSE,FALSE
2016-07-22 01:00,North,39,20160722011,FALSE,FALSE
2016-07-22 02:00,North,30,20160722021,FALSE,FALSE
2016-07-22 03:00,North,25,20160722031,FALSE,FALSE
2016-07-22 04:00,North,23,20160722041,FALSE,FALSE
2016-07-22 05:00,North,19,20160722051,FALSE,FALSE
2016-07-22 06:00,North,20,20160722061,FALSE,FALSE
2016-07-22 07:00,North,24,20160722071,FALSE,FALSE
2016-07-22 08:00,North,31,20160722081,FALSE,FALSE
2016-07-22 09:00,North,40,20160722091,FALSE,FALSE
2016-07-22 10:00,North,43,20160722101,FALSE,FALSE
2016-07-22 11:00,North,63,20160722111,FALSE,FALSE
2016-07-22 12:00,North,63,20160722121,FALSE,FALSE
2016-07-22 13:00,North,51,20160722131,FALSE,FALSE
2016-07-22 14:00,North,56,20160722141,FALSE,FALSE
2016-07-22 15:00,North,58,20160722151,FALSE,FALSE
2016-07-22 16:00,North,56,20160722161,FALSE,FALSE
